bareme,annee_salaires,coefficient,arrete,lien
1997-01-01,1965,6.41104,"Arrêté du ministre des affaires sociales du 29 mars 1997, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1997/1997F/Jo02797.pdf
1997-01-01,1966,6.173,"Arrêté du ministre des affaires sociales du 29 mars 1997, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1997/1997F/Jo02797.pdf
1997-01-01,1967,5.9959,"Arrêté du ministre des affaires sociales du 29 mars 1997, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1997/1997F/Jo02797.pdf
1997-01-01,1968,5.84265,"Arrêté du ministre des affaires sociales du 29 mars 1997, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1997/1997F/Jo02797.pdf
1997-01-01,1969,5.61828,"Arrêté du ministre des affaires sociales du 29 mars 1997, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1997/1997F/Jo02797.pdf
1997-01-01,1970,5.55851,"Arrêté du ministre des affaires sociales du 29 mars 1997, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1997/1997F/Jo02797.pdf
1997-01-01,1971,5.24373,"Arrêté du ministre des affaires sociales du 29 mars 1997, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1997/1997F/Jo02797.pdf
1997-01-01,1972,5.13694,"Arrêté du ministre des affaires sociales du 29 mars 1997, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1997/1997F/Jo02797.pdf
1997-01-01,1973,4.91599,"Arrêté du ministre des affaires sociales du 29 mars 1997, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1997/1997F/Jo02797.pdf
1997-01-01,1974,4.7224,"Arrêté du ministre des affaires sociales du 29 mars 1997, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1997/1997F/Jo02797.pdf
1997-01-01,1975,4.31309,"Arrêté du ministre des affaires sociales du 29 mars 1997, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1997/1997F/Jo02797.pdf
1997-01-01,1976,4.09345,"Arrêté du ministre des affaires sociales du 29 mars 1997, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1997/1997F/Jo02797.pdf
1997-01-01,1977,3.83587,"Arrêté du ministre des affaires sociales du 29 mars 1997, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1997/1997F/Jo02797.pdf
1997-01-01,1978,3.63208,"Arrêté du ministre des affaires sociales du 29 mars 1997, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1997/1997F/Jo02797.pdf
1997-01-01,1979,3.35089,"Arrêté du ministre des affaires sociales du 29 mars 1997, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1997/1997F/Jo02797.pdf
1997-01-01,1980,3.07611,"Arrêté du ministre des affaires sociales du 29 mars 1997, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1997/1997F/Jo02797.pdf
1997-01-01,1981,2.81454,"Arrêté du ministre des affaires sociales du 29 mars 1997, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1997/1997F/Jo02797.pdf
1997-01-01,1982,2.46712,"Arrêté du ministre des affaires sociales du 29 mars 1997, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1997/1997F/Jo02797.pdf
1997-01-01,1983,2.25285,"Arrêté du ministre des affaires sociales du 29 mars 1997, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1997/1997F/Jo02797.pdf
1997-01-01,1984,2.074,"Arrêté du ministre des affaires sociales du 29 mars 1997, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1997/1997F/Jo02797.pdf
1997-01-01,1985,1.93008,"Arrêté du ministre des affaires sociales du 29 mars 1997, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1997/1997F/Jo02797.pdf
1997-01-01,1986,1.81649,"Arrêté du ministre des affaires sociales du 29 mars 1997, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1997/1997F/Jo02797.pdf
1997-01-01,1987,1.67968,"Arrêté du ministre des affaires sociales du 29 mars 1997, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1997/1997F/Jo02797.pdf
1997-01-01,1988,1.56638,"Arrêté du ministre des affaires sociales du 29 mars 1997, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1997/1997F/Jo02797.pdf
1997-01-01,1989,1.45427,"Arrêté du ministre des affaires sociales du 29 mars 1997, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1997/1997F/Jo02797.pdf
1997-01-01,1990,1.36448,"Arrêté du ministre des affaires sociales du 29 mars 1997, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1997/1997F/Jo02797.pdf
1997-01-01,1991,1.26623,"Arrêté du ministre des affaires sociales du 29 mars 1997, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1997/1997F/Jo02797.pdf
1997-01-01,1992,1.19938,"Arrêté du ministre des affaires sociales du 29 mars 1997, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1997/1997F/Jo02797.pdf
1997-01-01,1993,1.15106,"Arrêté du ministre des affaires sociales du 29 mars 1997, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1997/1997F/Jo02797.pdf
1997-01-01,1994,1.10182,"Arrêté du ministre des affaires sociales du 29 mars 1997, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1997/1997F/Jo02797.pdf
1997-01-01,1995,1.037,"Arrêté du ministre des affaires sociales du 29 mars 1997, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1997/1997F/Jo02797.pdf
1997-01-01,1996,1.0,"Arrêté du ministre des affaires sociales du 29 mars 1997, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1997/1997F/Jo02797.pdf
1998-01-01,1961,7.74082,"Arrêté du ministre des affaires sociales du 27 avril 1998, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1998/1998F/Jo03798.pdf
1998-01-01,1962,7.586,"Arrêté du ministre des affaires sociales du 27 avril 1998, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1998/1998F/Jo03798.pdf
1998-01-01,1963,7.38656,"Arrêté du ministre des affaires sociales du 27 avril 1998, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1998/1998F/Jo03798.pdf
1998-01-01,1964,7.08972,"Arrêté du ministre des affaires sociales du 27 avril 1998, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1998/1998F/Jo03798.pdf
1998-01-01,1965,6.64855,"Arrêté du ministre des affaires sociales du 27 avril 1998, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1998/1998F/Jo03798.pdf
1998-01-01,1966,6.40169,"Arrêté du ministre des affaires sociales du 27 avril 1998, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1998/1998F/Jo03798.pdf
1998-01-01,1967,6.21803,"Arrêté du ministre des affaires sociales du 27 avril 1998, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1998/1998F/Jo03798.pdf
1998-01-01,1968,6.05911,"Arrêté du ministre des affaires sociales du 27 avril 1998, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1998/1998F/Jo03798.pdf
1998-01-01,1969,5.82642,"Arrêté du ministre des affaires sociales du 27 avril 1998, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1998/1998F/Jo03798.pdf
1998-01-01,1970,5.76444,"Arrêté du ministre des affaires sociales du 27 avril 1998, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1998/1998F/Jo03798.pdf
1998-01-01,1971,5.43799,"Arrêté du ministre des affaires sociales du 27 avril 1998, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/1998/1998F/Jo03798.pdf
